Weight(kg),t1,t2,t3,t4,t5,t6,c1,c2,c3,c4,c5,c6,ht1,ht2,ht3,ht4,hs1,hs2,hs3,hs4,hi1,hi2,hi3,hi4,expected_glucose,t-1,t-2,t-3,rtg0,rtg1,rtg2,rf0,liver0,liver1,liver2,peripheral0,peripheral1,peripheral2
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.5600749054884,12.5622707509949,12.906731144082697,13.3748403658588,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.860247311113401,12.5600749054884,12.5622707509949,12.906731144082697,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.340222482253699,12.860247311113401,12.5600749054884,12.5622707509949,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.7404112524828,13.340222482253699,12.860247311113401,12.5600749054884,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.8760913287481,13.7404112524828,13.340222482253699,12.860247311113401,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.8083493296884,13.8760913287481,13.7404112524828,13.340222482253699,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.611146018500197,13.8083493296884,13.8760913287481,13.7404112524828,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.2963430309249,13.611146018500197,13.8083493296884,13.8760913287481,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.957944119215,13.2963430309249,13.611146018500197,13.8083493296884,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.6181128135043,12.957944119215,13.2963430309249,13.611146018500197,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.3227168822985,12.6181128135043,12.957944119215,13.2963430309249,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.1347732248208,12.3227168822985,12.6181128135043,12.957944119215,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.227822225330401,12.1347732248208,12.3227168822985,12.6181128135043,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.5224528413516,12.227822225330401,12.1347732248208,12.3227168822985,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.902824822198902,12.5224528413516,12.227822225330401,12.1347732248208,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.307586483747599,12.902824822198902,12.5224528413516,12.227822225330401,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.7107172099919,13.307586483747599,12.902824822198902,12.5224528413516,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,14.1054067871966,13.7107172099919,13.307586483747599,12.902824822198902,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,14.4411691658271,14.1054067871966,13.7107172099919,13.307586483747599,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,14.518858108820002,14.4411691658271,14.1054067871966,13.7107172099919,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,14.2797973759865,14.518858108820002,14.4411691658271,14.1054067871966,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.847258067853598,14.2797973759865,14.518858108820002,14.4411691658271,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.3215339481162,13.847258067853598,14.2797973759865,14.518858108820002,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.874373580892,13.3215339481162,13.847258067853598,14.2797973759865,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.7471569856651,12.874373580892,13.3215339481162,13.847258067853598,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,12.9126607348376,12.7471569856651,12.874373580892,13.3215339481162,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.2413215436871,12.9126607348376,12.7471569856651,12.874373580892,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.4675196055893,13.2413215436871,12.9126607348376,12.7471569856651,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.4041617738502,13.4675196055893,13.2413215436871,12.9126607348376,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1900,2230,2200,6,3,0,0,12,6,14,0,13.1143152236252,13.4041617738502,13.4675196055893,13.2413215436871,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,11.647373789606302,12.1600252669768,12.673833168515198,12.673833168515198,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,11.151345017953801,11.647373789606302,12.1600252669768,12.673833168515198,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.6828021806701,11.151345017953801,11.647373789606302,12.1600252669768,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.2490251295031,10.6828021806701,11.151345017953801,11.647373789606302,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,9.85449017032618,10.2490251295031,10.6828021806701,11.151345017953801,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,9.501484936101539,9.85449017032618,10.2490251295031,10.6828021806701,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,9.19060719748595,9.501484936101539,9.85449017032618,10.2490251295031,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.89700663050408,9.19060719748595,9.501484936101539,9.85449017032618,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.64287043870777,8.89700663050408,9.19060719748595,9.501484936101539,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.41017078185304,8.64287043870777,8.89700663050408,9.19060719748595,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.20036176547109,8.41017078185304,8.64287043870777,8.89700663050408,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.01432446843241,8.20036176547109,8.41017078185304,8.64287043870777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.85242684654503,8.01432446843241,8.20036176547109,8.41017078185304,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.7145933289248,7.85242684654503,8.01432446843241,8.20036176547109,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.600379030662,7.7145933289248,7.85242684654503,8.01432446843241,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.50904398754484,7.600379030662,7.7145933289248,7.85242684654503,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.43962366605991,7.50904398754484,7.600379030662,7.7145933289248,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.38997239813703,7.43962366605991,7.50904398754484,7.600379030662,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.3601985733112,7.38997239813703,7.43962366605991,7.50904398754484,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.34893536141755,7.3601985733112,7.38997239813703,7.43962366605991,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.354814946399231,7.34893536141755,7.3601985733112,7.38997239813703,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.37649438216756,7.354814946399231,7.34893536141755,7.3601985733112,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.41267480304358,7.37649438216756,7.354814946399231,7.34893536141755,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.46211489926792,7.41267480304358,7.37649438216756,7.354814946399231,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.523639636581612,7.46211489926792,7.41267480304358,7.37649438216756,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.59614517140271,7.523639636581612,7.46211489926792,7.41267480304358,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.67991551107828,7.59614517140271,7.523639636581612,7.46211489926792,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.03210377086928,7.67991551107828,7.59614517140271,7.523639636581612,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.457114591121941,8.03210377086928,7.67991551107828,7.59614517140271,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.77008176416681,8.457114591121941,8.03210377086928,7.67991551107828,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.91969255989516,8.77008176416681,8.457114591121941,8.03210377086928,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.865470137896539,8.91969255989516,8.77008176416681,8.457114591121941,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.60504735130387,8.865470137896539,8.91969255989516,8.77008176416681,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.171987960771691,8.60504735130387,8.865470137896539,8.91969255989516,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.62178731768478,8.171987960771691,8.60504735130387,8.865470137896539,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.015964628075651,7.62178731768478,8.171987960771691,8.60504735130387,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,6.40974706454883,7.015964628075651,7.62178731768478,8.171987960771691,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.84336227758345,6.40974706454883,7.015964628075651,7.62178731768478,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.34368430252053,5.84336227758345,6.40974706454883,7.015964628075651,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,4.9301819331475585,5.34368430252053,5.84336227758345,6.40974706454883,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,4.6040133568732315,4.9301819331475585,5.34368430252053,5.84336227758345,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,4.48749730919126,4.6040133568732315,4.9301819331475585,5.34368430252053,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,4.747886203400429,4.48749730919126,4.6040133568732315,4.9301819331475585,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.15802222859386,4.747886203400429,4.48749730919126,4.6040133568732315,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.44254043773372,5.15802222859386,4.747886203400429,4.48749730919126,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.59921274468433,5.44254043773372,5.15802222859386,4.747886203400429,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.67446425741911,5.59921274468433,5.44254043773372,5.15802222859386,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.700106493328309,5.67446425741911,5.59921274468433,5.44254043773372,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.738930694908639,5.700106493328309,5.67446425741911,5.59921274468433,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,5.853420332546049,5.738930694908639,5.700106493328309,5.67446425741911,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,6.28393872231897,5.853420332546049,5.738930694908639,5.700106493328309,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,6.99584015926856,6.28393872231897,5.853420332546049,5.738930694908639,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,7.895589098429482,6.99584015926856,6.28393872231897,5.853420332546049,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,8.96202077276806,7.895589098429482,6.99584015926856,6.28393872231897,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.0274019697748,8.96202077276806,7.895589098429482,6.99584015926856,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,11.0626984344754,10.0274019697748,8.96202077276806,7.895589098429482,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,12.0200950036604,11.0626984344754,10.0274019697748,8.96202077276806,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,12.977491572845302,12.0200950036604,11.0626984344754,10.0274019697748,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,13.529929633723302,12.977491572845302,12.0200950036604,11.0626984344754,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,13.9725798313873,13.529929633723302,12.977491572845302,12.0200950036604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,14.216066517815001,13.9725798313873,13.529929633723302,12.977491572845302,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,14.183206770444901,14.216066517815001,13.9725798313873,13.529929633723302,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,13.972964189702001,14.183206770444901,14.216066517815001,13.9725798313873,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,13.656327905307,13.972964189702001,14.183206770444901,14.216066517815001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,13.283790863436801,13.656327905307,13.972964189702001,14.183206770444901,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,12.8880704010412,13.283790863436801,13.656327905307,13.972964189702001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,12.4968416605554,12.8880704010412,13.283790863436801,13.656327905307,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,12.125633173267401,12.4968416605554,12.8880704010412,13.283790863436801,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,11.7839557946924,12.125633173267401,12.4968416605554,12.8880704010412,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,11.4769720292574,11.7839557946924,12.125633173267401,12.4968416605554,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,11.2067632744382,11.4769720292574,11.7839557946924,12.125633173267401,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.9732874609953,11.2067632744382,11.4769720292574,11.7839557946924,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.775096495532901,10.9732874609953,11.2067632744382,11.4769720292574,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.5781604085355,10.775096495532901,10.9732874609953,11.2067632744382,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.423262837316699,10.5781604085355,10.775096495532901,10.9732874609953,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70,700,1030,1230,1500,2000,2230,5,10,45,5,40,5,730,1930,2200,2200,6,4,0,0,12,0,12,0,10.3040045522454,10.423262837316699,10.5781604085355,10.775096495532901,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
