patient0,patient1,patient2,patient3,patient4,patient5,patient6,patient7,patient8,patient9,patient10,patient11,patient12,patient13,patient14,patient15,patient16,patient17,patient18,patient19,patient20,patient21,patient22,patient23,patient24,patient25,patient26,patient27,patient28,patient29,patient30,patient31,patient32,patient33,patient34,patient35,patient36,patient37,patient38,patient39
-0.3712192229099784,-0.4242620821183202,-0.45746298216125614,-0.1255413173958789,-0.180070505542236,-0.3049233077983588,-0.1966528004639406,-0.15474515453410226,-0.1294136361247787,-0.2497163334319078,-0.460009613665192,-0.15320427557361202,-0.3741317268605849,0.09724935048497425,0.09724935048497425,-0.24123654699992075,-0.18895335119647286,-0.21509061418446732,0.07280549230387318,-0.21614433682533934,-0.047809550662414706,-0.11281285931321894,-0.11752957035685126,-0.08951781921780766,0.0743596379512331,-0.11128459709248635,-0.38843393560391365,-0.27623097898060156,-0.02665240430886379,-0.13175775946182103,-0.3438990512883952,-0.08516010398669775,-0.03282472630157015,-0.4635113286108512,-0.43332040061512334,-0.3227864403040635,-0.059797659601830394,-0.13220543731483608,-0.1550622064373973,-0.30330320586648907
-0.38069537806137965,-0.43280033455257944,-0.4496692366856137,-0.15440154533689787,-0.18904675763673365,-0.3112857136193684,-0.18646446579317516,-0.21687276029529884,-0.12442251653982507,-0.2659491735723725,-0.4348191886730172,-0.15835835639024107,-0.40433211246151507,0.11891549076716176,0.11891549076716176,-0.27865392100037306,-0.25291225142063484,-0.22064639493892294,0.05866111872941405,-0.22563938656985802,-0.041548222213426106,-0.02974590787016163,-0.06888853558406872,-0.10181660502056894,0.10456546569371328,-0.11994470803643813,-0.3809200896870125,-0.29694838530958856,0.07047646739517316,-0.12654564066284382,-0.3292597452284458,-0.024229274197196872,-0.040881156473265984,-0.48438890776535426,-0.44833024573535774,-0.3448561737987978,-0.05481635952250581,-0.0918494434265654,-0.16135775014135523,-0.32665729365021723
-0.38648243995622045,-0.4354941190886909,-0.4398276658471475,-0.1795123680505268,-0.20098387415430025,-0.31796462948302084,-0.1816715826937415,-0.2752835655800598,-0.12226112995893355,-0.2824310170285344,-0.4060918901364301,-0.16573422290140435,-0.4346343553829518,0.11922061467380725,0.11922061467380725,-0.3164493774161972,-0.3108071648695215,-0.22175897361283686,0.04081446393097964,-0.23409559448275466,-0.03486519060849534,0.05945292540074261,-0.027081317478497652,-0.11819448023921889,0.12741867132619022,-0.13509453144571573,-0.37053713403730315,-0.31709708378374907,0.17014670847148178,-0.12207346122799674,-0.31585235448793797,0.039321006426793696,-0.050981912156803075,-0.5012027497003807,-0.455287293399993,-0.3689469345142219,-0.0537517293213679,-0.048623958397289405,-0.1691051166703175,-0.3513903127418185
-0.38973851556675804,-0.4314272841579502,-0.43002418736469006,-0.19251451516738255,-0.21268983178871576,-0.32533316667815754,-0.1770415131914646,-0.3262640357780216,-0.11950369900286419,-0.29754427622587537,-0.3740681437647241,-0.17424492141756798,-0.4617002798278445,0.10058228888128946,0.10058228888128946,-0.3521404267678323,-0.3614793087369719,-0.2199337433850504,0.022661642765836782,-0.24202596581637126,-0.02520497121757021,0.14531147517307813,0.00762765814403104,-0.1413317389209926,0.13996761238115188,-0.1561234443866952,-0.3596608774865968,-0.3364501501316438,0.26539415853462806,-0.12111045826511106,-0.3035284793850272,0.09851980422118113,-0.06255341027853527,-0.5140591701935687,-0.4552050586236283,-0.39355825978185727,-0.05816953125482399,-0.003920750602387172,-0.1798555921011423,-0.37614020122042674
-0.39200427343095723,-0.4205768853982831,-0.4217523449810889,-0.18865035944734193,-0.2214931293917665,-0.33290931134431856,-0.1782806043300722,-0.36734931631915396,-0.11366012265919842,-0.3092935975476963,-0.33929931990934037,-0.18282829733931158,-0.4827085712196125,0.06947753484102356,0.06947753484102356,-0.3834717589261843,-0.4038060251407971,-0.2166003879409206,0.007621821892723702,-0.24998190889457306,-0.010894742045832424,0.2166049488698264,0.035511640251390496,-0.1722918777171334,0.1405045672985102,-0.18184615802912332,-0.3500151527718271,-0.3551141016847695,0.3475885449047181,-0.12572822857327343,-0.29187205934307253,0.1455714219795911,-0.07518665190135902,-0.5216438004194172,-0.4496135305891544,-0.41697053361441017,-0.06876623308777192,0.04040733834747136,-0.194824999178207,-0.39849261516928725
-0.39486525232543,-0.4042004581886215,-0.4149023715834679,-0.16888160925334447,-0.22562918970332432,-0.34011273074106196,-0.18333933319416737,-0.3983973331733995,-0.10372927182987912,-0.31683292877929603,-0.3024164788205247,-0.19065471025970532,-0.4953741359730457,0.033626216969790124,0.033626216969790124,-0.4088089833434979,-0.4371062689341058,-0.21305160133344836,-0.000685203764234117,-0.25817716951771263,0.007976912266361698,0.26530502606089507,0.057350319303912684,-0.2100572646735712,0.12833578303748167,-0.21071576089862237,-0.3418730330281247,-0.37323282395639035,0.4095973616593696,-0.1357241764574362,-0.281255803542995,0.1749042248507847,-0.08882025811443359,-0.5244018535709671,-0.43979734552898825,-0.4373850434864135,-0.08544344225028522,0.08212711159794851,-0.21456159088571417,-0.4165673093291281
-0.3991999373554127,-0.3875586571603409,-0.40804754668360627,-0.1434031550836024,-0.22388730484899755,-0.34641991130795236,-0.1965411748127466,-0.42021881643081205,-0.08945263925546214,-0.3212179994592508,-0.2643725540451704,-0.19710960946471862,-0.4990696344196526,-0.00109074773930606,-0.00109074773930606,-0.4269804716859914,-0.4610412680193874,-0.20970998823589385,-6.716320532923873e-05,-0.26657552279189867,0.031505083961716494,0.2884232186646822,0.07407130697119964,-0.2515092767612239,0.10423041131195,-0.24092922615695422,-0.33422799140454773,-0.39028071540822,0.4487860716393724,-0.14887552339830012,-0.27089642511432904,0.1844146502025795,-0.10378262804955181,-0.5215376267044286,-0.42636234694484687,-0.4528644901299096,-0.10741165131285876,0.11886186211824269,-0.2387295703254794,-0.42912135092921166
-0.40490257378936056,-0.3713182852855196,-0.39973701537120493,-0.11143553530203561,-0.21606880236075784,-0.3519168689812731,-0.2103865593473586,-0.43423791697357145,-0.07234468028346178,-0.32338094029369585,-0.22588534186105585,-0.20159230419838153,-0.4970468372943169,-0.03319503229677776,-0.03319503229677776,-0.4376730823215844,-0.47612728955126454,-0.20709258773518177,0.00974129502205922,-0.2748721836593666,0.058022000804460246,0.2872036500185218,0.08641465149310014,-0.2927521083094038,0.07032411095028916,-0.2710971777590567,-0.32565735930934264,-0.40490753594886203,0.4672948515332374,-0.16283554711648726,-0.2598701696453602,0.17508105847328223,-0.12057888660883602,-0.5128658044650081,-0.41024100829813176,-0.46242739996158416,-0.13359063474099236,0.1487818055551263,-0.2662619880979089,-0.4357394239817723
-0.41100091160177527,-0.35842271224902034,-0.38924517139090925,-0.07425203330946105,-0.2039331673906979,-0.35733372922092443,-0.22574491447635522,-0.44227594789380814,-0.05690284364450666,-0.32388211636927505,-0.1878224265810758,-0.2042389761651048,-0.4888397716633966,-0.062577293827662,-0.062577293827662,-0.4419543494008915,-0.4829762637061932,-0.20683469455181477,0.025988217101564466,-0.28303017355028737,0.0856357508263865,0.2661557262387148,0.09525873528898736,-0.33074146392145065,0.029343373469456743,-0.29982003304064986,-0.3150850573632766,-0.4154292667607959,0.4694528808793986,-0.17703915393567046,-0.24763027365870735,0.15032682505129105,-0.14002920147740483,-0.5010602192530468,-0.39210242078522706,-0.4662507236692571,-0.1631971495809405,0.17113786166533196,-0.2957510842777835,-0.43707138092922543
-0.4163015093281699,-0.3508020819823803,-0.37636794809052315,-0.04129138840835835,-0.19011102505866553,-0.36292098231772324,-0.22940786145808778,-0.44645976679594357,-0.04818523927847465,-0.3243580619529134,-0.15083219789625935,-0.20513228785082618,-0.47712330637119993,-0.08914030641656291,-0.08914030641656291,-0.4416733166060574,-0.48313374040543416,-0.2106650630417778,0.045459826007598944,-0.2909830464703915,0.11262529643242176,0.23018132489634385,0.1017168081876596,-0.3641393417993343,-0.016237439550400745,-0.32581010897446844,-0.30210601401636633,-0.4210125767897697,0.45869471989517324,-0.19229216383346626,-0.2346471927901421,0.11417111568901227,-0.16286915743311262,-0.4849412465685977,-0.37212810000003516,-0.46488203294570035,-0.1943881917087149,0.18571006401982829,-0.32575767339554224,-0.43463104310814316
-0.4196453941376448,-0.35090174436739197,-0.3614622409123523,-0.008761036329123166,-0.17752412155419153,-0.3682489532553955,-0.23118105323824104,-0.4469481811691221,-0.05051433464028544,-0.32794290827706607,-0.1153388991906601,-0.20449041627489722,-0.4643339798278279,-0.11272208972654649,-0.11272208972654649,-0.43904288759736426,-0.4788713403376889,-0.21925309296684856,0.06626980388775049,-0.2987020909517187,0.13740408990987227,0.18390927776597474,0.10708793087172538,-0.3931761918263885,-0.0642687740008784,-0.34843454742073054,-0.28721776332711924,-0.42167165119163363,0.4372511900706882,-0.20848847942427273,-0.22125894993363504,0.07057644181116358,-0.1894049671090331,-0.46459432820485336,-0.35251476463908704,-0.459364444090036,-0.22439158600186518,0.19252663267535927,-0.3546980458956594,-0.43065828368824416
-0.42024009793204825,-0.3591072668708447,-0.3449839098517956,0.019985539728118343,-0.16839953827453005,-0.3727537297446548,-0.22500755703107325,-0.44254290954879627,-0.06534147855892,-0.3344714776381949,-0.08181190973408133,-0.20271487965927507,-0.4516693203371888,-0.13311014232035442,-0.13311014232035442,-0.43590778645961537,-0.47043755407704757,-0.2317584966220099,0.08540680058531887,-0.3061848515988218,0.15884572716192816,0.13151668124471513,0.11247155643685007,-0.4177253230475111,-0.11275080477807918,-0.367192122191337,-0.2716836196434125,-0.4180496514719249,0.40690363002358065,-0.22502992943221567,-0.20731642380830628,0.023136439750655814,-0.21931259523368293,-0.4400266194874927,-0.3338229738101779,-0.4503990451173016,-0.2511366400677892,0.19180609464457032,-0.3808002163738887,-0.4264955109190262
-0.41772076279285636,-0.3738374101032583,-0.32713977703803654,0.041751075481592695,-0.16378087664403787,-0.3758303331567149,-0.20772750933586698,-0.4324045327590483,-0.09167869778042148,-0.3412176480584378,-0.05075658810815954,-0.20024864176120458,-0.43707862343982695,-0.15006891738122302,-0.15006891738122302,-0.4331662988064038,-0.45677654664408934,-0.24697656414336364,0.09897071956402839,-0.3133615850873955,0.1765817315073797,0.07636410439399416,0.11833477314211673,-0.43683732956620525,-0.15975205339715615,-0.38110165452380135,-0.2569180674262843,-0.4110839709265341,0.3692098616305301,-0.2415616538467475,-0.19283965294391062,-0.025240958860233514,-0.25169568133259723,-0.41250979321266773,-0.3179089718263667,-0.4378133276132944,-0.2735030439370407,0.1841781764820921,-0.40252812401843036,-0.4226352412893604
-0.41219836324622217,-0.39136000386817554,-0.3075748447666943,0.054914803732636394,-0.16288362517229488,-0.3764771414935352,-0.19490992299145019,-0.41599024979612553,-0.12544599677267917,-0.34655358148105936,-0.022456029545981443,-0.1975691364659921,-0.41997198374885447,-0.1633786587980532,-0.1633786587980532,-0.43031123795604637,-0.4366309194640813,-0.26370953931167884,0.10697035469217646,-0.32026284764665136,0.18996133455400932,0.021085656217234055,0.12403369413531697,-0.4486121920923139,-0.20380917092660508,-0.3899559349022591,-0.24372785497600388,-0.40167139460215245,0.3256904581257057,-0.25792011597237896,-0.17879535577769903,-0.07230490055986107,-0.2854521390730398,-0.38319009924934894,-0.3047547050620748,-0.42094919914810447,-0.2911808759209435,0.17133436892576095,-0.41887100717291675,-0.41855650677185724
-0.4039522565926162,-0.40755133886091305,-0.28560304590913665,0.05805533123186312,-0.16419727322979544,-0.3736039357815258,-0.17982482429218752,-0.3929106160415444,-0.1614125795601261,-0.34958711569465906,0.0028024115116439437,-0.19482019979536083,-0.3995140549754267,-0.17288682280358839,-0.17288682280358839,-0.4262866940594543,-0.4090324784081322,-0.2808418879068848,0.11016959727248068,-0.3268393179545315,0.19854040984854968,-0.032217476015621076,0.12929964421750312,-0.4510570120644463,-0.24368745132195016,-0.39444453578158784,-0.2320647081222536,-0.39058342289106596,0.2778780582188405,-0.2740222801383853,-0.16583609821946738,-0.11632545651488986,-0.3193645619610156,-0.3531272880621054,-0.29471193497614856,-0.39922430709121276,-0.3047332387864623,0.15567007650419445,-0.4294122528321367,-0.41309465621474706
-0.3934343969146043,-0.41812505315879955,-0.2607161882780542,0.05277186167806392,-0.16536994372198577,-0.36665671998020194,-0.17759780933152317,-0.3628237444594515,-0.19328022367672917,-0.3489550199233902,0.02502352864011089,-0.1919329675064412,-0.37497384574874093,-0.17857580355380934,-0.17857580355380934,-0.4195764101964805,-0.37337514953138473,-0.297174008194547,0.11142478003115014,-0.33319252497056906,0.2018872877682747,-0.08185328705995291,0.13316029599182846,-0.44334638228220075,-0.27772799339948584,-0.3949840060768714,-0.2213108914761986,-0.37832327136367866,0.227332572239711,-0.28985635275230953,-0.1540558568833043,-0.15598377394108118,-0.35209047370295216,-0.3231399242222994,-0.28699086611490693,-0.3727472935590302,-0.3153416440716032,0.13928911684989337,-0.4343555447146363,-0.40540023289391997
-0.38091834041816636,-0.42043877924902,-0.23294676188473948,0.04179375366525131,-0.16488708437174845,-0.3560150884613771,-0.18394871440563731,-0.32552066349610664,-0.2164977747747127,-0.34243467256172955,0.04431112422600515,-0.18877661006394786,-0.3439500353161614,-0.18065239726379842,-0.18065239726379842,-0.40943875629062415,-0.32983915124628077,-0.3113093539810711,0.11110752511400211,-0.33920665054877863,0.20003976144224733,-0.1264605961547566,0.13503905826416085,-0.4262660336728734,-0.30433438269073676,-0.391957339638996,-0.21081497222658988,-0.36502557690591164,0.1756499747702565,-0.3053127924708683,-0.1425498813440577,-0.19029249879648683,-0.3821801965290418,-0.29406233180167235,-0.2822437508249839,-0.3428258401757752,-0.32441763680569824,0.12347804560589515,-0.43441086719684585,-0.3954203019347699
-0.36654253355772776,-0.41366339752744696,-0.20293750741766547,0.028049105398556366,-0.1624352776781572,-0.34264905970527315,-0.19172665826391594,-0.2808478524247515,-0.2290811395891799,-0.3306858360471757,0.060790520791482776,-0.18518342665453913,-0.30754262962236006,-0.17966556336153297,-0.17966556336153297,-0.39610782341038653,-0.2805895295230385,-0.32190471679235705,0.110013579159718,-0.34492272564341836,0.19241088699782055,-0.1649697487267614,0.13384803325626402,-0.40216527387754897,-0.322871605451174,-0.38671703257397144,-0.20030771071270329,-0.3507565819561689,0.12441948238781796,-0.3200854837047831,-0.13034085105508522,-0.21854885391563914,-0.40842945233769606,-0.26562949041760725,-0.2793901729837544,-0.3122419276544997,-0.33294911378748304,0.10912867025059234,-0.4305714078157842,-0.3840697315636014
-0.35024583269709963,-0.39913015018897896,-0.17185397911564484,0.021063516479008917,-0.1592569853591308,-0.327928460873831,-0.21078366286046132,-0.23035120356894212,-0.23318379944653725,-0.3178027187292664,0.07480504284572062,-0.180886038234703,-0.26860763715907254,-0.17665944917268328,-0.17665944917268328,-0.3808340230620429,-0.22996582703788684,-0.32880929112304563,0.10766532022131561,-0.35015460045722513,0.17814607904750396,-0.19660722134941064,0.12812889171022868,-0.3746831296961912,-0.33351738092110245,-0.38068507964626735,-0.18992508111621637,-0.3355859176538742,0.07510072954767463,-0.33436260556843656,-0.11708556415081726,-0.2403619519853676,-0.4300351301388795,-0.2380246872221064,-0.27916295276254977,-0.2843266242457186,-0.3413502763985534,0.09684470864233241,-0.4237787935367619,-0.37334851757817544
-0.3319236171392842,-0.3778895672513303,-0.14106246795350816,0.014771399115902363,-0.15756965379115798,-0.31366775118879736,-0.23133789753425169,-0.1779219752972778,-0.23333148514655883,-0.30608875546917413,0.08673125702406617,-0.17569736757476448,-0.23074947716610297,-0.17336989506141118,-0.17336989506141118,-0.36547474793611767,-0.18137847654392647,-0.3326821887802675,0.1002842487578417,-0.3546125443133695,0.15637054483110213,-0.2202258035477789,0.11666863310754731,-0.34723606366467574,-0.3368841840023688,-0.37467878376177066,-0.17998315667712111,-0.31939424291030477,0.029843348600837767,-0.34910689587024696,-0.10298547761583318,-0.25531753763555853,-0.44659600825219414,-0.2104103656129769,-0.2801052149464083,-0.2618420586841265,-0.3508088148197937,0.08702710546635513,-0.4147326029418408,-0.3646463329571363
-0.31154255266820163,-0.3523850653515643,-0.11196671338106087,0.009857890068883254,-0.1598299981568416,-0.30146440485278425,-0.2559295351713545,-0.12722097230532178,-0.2347589410592658,-0.29624810164337867,0.0968435167708102,-0.16980403125424762,-0.19449958972371495,-0.17239756088770414,-0.17239756088770414,-0.3520253944102766,-0.13726809610149482,-0.3338729381958046,0.0835994316270404,-0.3579649491569864,0.12615638604147758,-0.23378586754035607,0.09906458159359081,-0.3224941690570091,-0.33387539148836076,-0.3692886662989343,-0.17076450818917838,-0.30149151337186314,-0.00808511103423092,-0.3637728124054603,-0.08792106703408867,-0.2626334660451539,-0.4580397341430843,-0.18597862347961147,-0.28117872691303175,-0.24655410755698698,-0.36312829404911506,0.07946934378257796,-0.40387266299998786,-0.3585684858980697
-0.2896106258327136,-0.322972639205389,-0.08542400637643818,0.006491287803908963,-0.16709397980145263,-0.291654595475073,-0.2762139798366372,-0.08160414447190074,-0.2401674594210157,-0.2889249641421177,0.10521575393907605,-0.16308223101741998,-0.1640269916159241,-0.17597492974437146,-0.17597492974437146,-0.341627944347128,-0.09981099157667551,-0.3317967498953776,0.0560223290858269,-0.3596922745356864,0.08697196677114037,-0.23635009456418035,0.07611156727009023,-0.30166948432291113,-0.3259012829885805,-0.36482248832672864,-0.16228390783944802,-0.28159155199072494,-0.036342636666705556,-0.3758944087132205,-0.07217104502487329,-0.26226948168138586,-0.4644157887281506,-0.16467282459219923,-0.2810477413384843,-0.23806309788531643,-0.37840003563151775,0.07289613997921832,-0.3914040539186444,-0.35457680919641626
-0.2671412428391409,-0.29475201944119356,-0.06210460769652303,-0.007341915307823753,-0.17948650338327113,-0.28363290878741715,-0.2918889341022629,-0.0435617698774899,-0.2503534020084026,-0.28469129381952163,0.11170318735026466,-0.15552936958507657,-0.13936849603667353,-0.1825426944000299,-0.1825426944000299,-0.33474930703443545,-0.07019228186342316,-0.3261581418934581,0.01782174490468203,-0.3592877427091184,0.04019076122310321,-0.22867066497873711,0.05000665618250228,-0.2846587721544341,-0.31468651374818024,-0.36066927674300253,-0.15442982308408773,-0.2602146897721526,-0.05537001405951585,-0.3828417524907988,-0.05648524525489868,-0.2551676615547298,-0.4661362963071272,-0.14582821257329853,-0.2777050791172877,-0.23414169451236885,-0.39489677047601657,0.06561282081261413,-0.37746817437700964,-0.35120775038704566
-0.24536637092754746,-0.2685618876913134,-0.042918968516341326,-0.034115543825548,-0.1961333821570622,-0.2763779714524852,-0.2955270872759772,-0.014554739704480237,-0.26470529634623474,-0.2822350493775876,0.11603431941823873,-0.14728303342762664,-0.11888498634267164,-0.18846027969405235,-0.18846027969405235,-0.3311258740865194,-0.04908842230939566,-0.31772469394259156,-0.029042351023344747,-0.35643556429108436,-0.012958339360186127,-0.21435212155918396,0.023527476442271524,-0.27036418043150057,-0.3016345857894681,-0.3559436130026788,-0.14719719596031688,-0.23846831621419656,-0.0683239276201182,-0.3837013719364747,-0.042529612198463206,-0.24386801740898953,-0.46373871654916476,-0.1299290101098774,-0.26993953890049166,-0.23215428257936427,-0.4101006060112902,0.05629336565554063,-0.3622676943619219,-0.3463751406055858
-0.22517671245463988,-0.24392289687362453,-0.028556560080420516,-0.07111942995747161,-0.2146362677319703,-0.2686594839298941,-0.28863208161201487,0.005897871454516174,-0.28034065616328085,-0.2791109023635961,0.11792280249184972,-0.1384438529817975,-0.10054850010929445,-0.19007038604537901,-0.19007038604537901,-0.32938394759581724,-0.03660132460022465,-0.3075344777680511,-0.08241159212033806,-0.3507855051730505,-0.06933840986394456,-0.19901229471593507,-0.0008479238729327059,-0.2570571440273681,-0.2874657191601484,-0.3496878261365811,-0.14063796289017755,-0.21722478903333634,-0.0790195092079758,-0.37958279169901493,-0.030404163292349934,-0.23204217557517978,-0.4576995724700332,-0.1155628601004878,-0.2573182674464294,-0.22937972647370006,-0.42146464512366044,0.04437135349535244,-0.3460345843866939,-0.33763185150919034
-0.20705803600784325,-0.21957729761646053,-0.018629414923115817,-0.1118605373329245,-0.23177746387532475,-0.25991484193812675,-0.2644083700027035,0.019199878129823347,-0.2931184407784386,-0.2732221709350299,0.1172460921039929,-0.12907638073534336,-0.08192902512126936,-0.18572832837392017,-0.18572832837392017,-0.3276039535927068,-0.032514475525254966,-0.2969111763120943,-0.139551554440137,-0.34238935069385734,-0.12501907786213748,-0.18641866991727615,-0.0214037615142625,-0.24330929705616683,-0.27275879093085376,-0.34102640529252104,-0.13465606805314406,-0.19695976905966642,-0.08984050988293316,-0.3721591303840238,-0.020439767111172784,-0.22224804255315334,-0.4483145246803725,-0.10278744441445838,-0.2396757956215207,-0.22332377032632916,-0.42702090753733035,0.029988393990997453,-0.3289931278546649,-0.3238286278149896
-0.19115255425193445,-0.19509258475842958,-0.011737353459609514,-0.14985005003597443,-0.24521038264894324,-0.25042562209509384,-0.22519990630099895,0.02639195692133531,-0.30041739431552617,-0.26205564612605353,0.11397479501622554,-0.11921744614147475,-0.06189996314171775,-0.17747895344934123,-0.17747895344934123,-0.3243171869158824,-0.03465985042255316,-0.28717544085414726,-0.19446062936804565,-0.3310230117873668,-0.176564055738601,-0.17765403870476124,-0.0370004386029028,-0.22839851023081414,-0.2577220801024252,-0.32984592500661597,-0.12910800177854756,-0.17767858689673913,-0.10114669851821523,-0.36203823439348276,-0.01338113823134217,-0.2153814518778124,-0.4358478724266654,-0.09156321260558818,-0.22054322483790137,-0.21301891355705793,-0.4257443691429826,0.01373049843414506,-0.3114241732519195,-0.30561977077342484
-0.17722496993448386,-0.17044383991007125,-0.006222146061988348,-0.17879373430640172,-0.2536106957961897,-0.2404160305866179,-0.1697865339780671,0.02602561512475914,-0.30095180822612405,-0.24461355382205136,0.10830578110620465,-0.10913028749764664,-0.04195390988343495,-0.1676998219477722,-0.1676998219477722,-0.31849910881313825,-0.04174364545965434,-0.27868649742538154,-0.24072068556006096,-0.3170601576691186,-0.2219849914818388,-0.17221727154310115,-0.04695172847588456,-0.21168900827293996,-0.24222537749221443,-0.3161758539320339,-0.1239400322439947,-0.158800049229038,-0.11227248940234705,-0.34906448962486003,-0.009002925517735752,-0.211253253573657,-0.42074496666890154,-0.08097046933493145,-0.20119058362229644,-0.1998790803007594,-0.4175915559396926,-0.0038837474518567715,-0.29373650428959014,-0.2844334662998913
-0.16478176050594498,-0.1454942817431363,-0.0006758005033812258,-0.19412523464562953,-0.2564686244301704,-0.22990995496919275,-0.10857923110965842,0.020820224637243017,-0.29425341162643354,-0.22199843961104082,0.10055562939198388,-0.09900147652982486,-0.025494992825736945,-0.15803195879969276,-0.15803195879969276,-0.30961863928822214,-0.0517832768267553,-0.27045137871403,-0.2748930749348069,-0.3017358778332204,-0.26038447685825683,-0.16869968779509834,-0.051748623387014296,-0.19282137048268774,-0.22605198558023967,-0.30029304959395353,-0.11912442105374778,-0.13999904108539082,-0.12206520434187192,-0.33288003879053757,-0.00661121025463301,-0.20898028683584732,-0.40341767754455565,-0.06985659768613202,-0.1822284262494872,-0.1868824484650287,-0.4035048437668044,-0.022393155024922857,-0.2762885528854844,-0.26177049205083536
-0.15359863531996615,-0.11996780288328933,0.005495999788457383,-0.20266382918467268,-0.25412891092208184,-0.21907999083692012,-0.04764562588271081,0.012882267261848516,-0.28069488800975273,-0.19721678450983815,0.0911036476642351,-0.08912039480700162,-0.014481826198778042,-0.14951219451943284,-0.14951219451943284,-0.2977484982532312,-0.06249134243061261,-0.262470312487953,-0.29690945810531355,-0.28509245372900477,-0.2911482659067654,-0.16674558403343473,-0.052591566236479946,-0.17232937007316756,-0.20934507929235607,-0.2830690268986807,-0.11461583265828731,-0.12118175133435498,-0.1306181792082064,-0.3129768374130464,-0.005749910909990561,-0.2081680397666906,-0.38395180959717695,-0.05686366576958017,-0.16255294707456794,-0.1759271615948969,-0.38534777891905464,-0.041304924376679236,-0.2592286567296758,-0.23774032433582862
-0.14336136046500994,-0.09334469007089165,0.012133974221961588,-0.2009116345061157,-0.24764141833293912,-0.2081806948377818,0.011104836157503423,0.004259639102367443,-0.26204514160179465,-0.17556585172781974,0.08054363416206442,-0.07975372120691003,-0.0074450597921971035,-0.14273712974908193,-0.14273712974908193,-0.28344092220518347,-0.07224986693816185,-0.2559625355359414,-0.30899020965621243,-0.2681222637188978,-0.31343714343083523,-0.16655423931123087,-0.050158478562073956,-0.1513199373470036,-0.19241487371730662,-0.2655895300383753,-0.11025436369690574,-0.10249673785189727,-0.138516507841285,-0.2891686418598152,-0.005932639002202274,-0.20873613237045166,-0.362311951209364,-0.04063524841645773,-0.14168555375367065,-0.16645533547062885,-0.3654787074831053,-0.060108853717775586,-0.24257372494760537,-0.21272086519059938
-0.1334535377629824,-0.06477409478876336,0.018786881307283978,-0.1975455728263488,-0.23815555415899653,-0.19718424127107984,0.06328944444941956,-0.004010107193578373,-0.2398020935133672,-0.15862342654631895,0.0692025406570791,-0.07108166794094638,-0.002731670741592,-0.13798388989819826,-0.13798388989819826,-0.2673838493023997,-0.0800371413674213,-0.2512016490327232,-0.3142409500832092,-0.25128922308030993,-0.3271058770059508,-0.16807579982685786,-0.044874306495849156,-0.1303421211067147,-0.1752787895211898,-0.24825025929140349,-0.10584880852882474,-0.08403560657097488,-0.1458920068964465,-0.2620370282166241,-0.006878269755361067,-0.21051563243139362,-0.3387746405586423,-0.02139260661664813,-0.11941873511910354,-0.15734862379769268,-0.3457724527237424,-0.07832023317791045,-0.2262702805488104,-0.18855825387170935
-0.12359928313478234,-0.036102552470302536,0.024913667009985575,-0.18857502427913192,-0.22764967813123482,-0.18595642205983673,0.1044586504046313,-0.011565479094510157,-0.21736103544776766,-0.14447681219117614,0.057664174564233575,-0.06316814928086915,0.0005213319004797926,-0.1352989940229166,-0.1352989940229166,-0.25078336361394654,-0.08585873478117788,-0.2473171340216386,-0.31791105849935086,-0.23488597392366303,-0.33214435192143377,-0.1711253488583331,-0.03749527072977118,-0.10963342817830682,-0.15755009132207634,-0.23061749741888166,-0.10125816956693902,-0.06586099910622849,-0.15270517995298472,-0.23296886688306598,-0.008300711896813398,-0.2132621093382977,-0.31409105966085754,-0.001255783019591921,-0.09659899724758655,-0.14802709103656003,-0.3265009021810025,-0.09546514703904042,-0.2102307939063271,-0.16633854279004937
-0.11401417717531626,-0.009724471471410768,0.030276682623629345,-0.17913593710060566,-0.21797503437982035,-0.17437854567607725,0.13547386290051094,-0.020114497987085003,-0.1982638535774773,-0.13137212154472594,0.046415062918923077,-0.05599523773555855,0.002848340998013502,-0.1345632308384786,-0.1345632308384786,-0.23479296439349354,-0.09060244747952202,-0.24351638944246448,-0.324209018506065,-0.21908677599596318,-0.3293933284470805,-0.17544003658613633,-0.029212802413151672,-0.08951206679831376,-0.13916289727566347,-0.2126013184618716,-0.09639441489423671,-0.048000189797125156,-0.1588983741701636,-0.20432593385151562,-0.009852713627552297,-0.21667227125197536,-0.2890798595796647,0.01762222893249916,-0.07497573589197783,-0.1381771627680566,-0.3068407144727553,-0.11109195779030838,-0.1943615541619662,-0.14558011463146628
-0.10489896572742705,0.012509878494238267,0.03474111221418902,-0.17235703131459576,-0.2103332292499581,-0.16237587218426994,0.15724180592178147,-0.029856432968414975,-0.18467732146581725,-0.11832920757910295,0.03592989793483027,-0.049539061270335236,0.004686798543498296,-0.1355381236266759,-0.1355381236266759,-0.22018274074331365,-0.09405714901189619,-0.23926920702788815,-0.333591228975986,-0.2039794209807297,-0.3183673099495328,-0.18069637524613236,-0.021061181737652954,-0.07037842343911928,-0.12050163332865783,-0.1947163936289625,-0.09120518176770576,-0.030470251680883128,-0.16433028772128594,-0.17857287835145855,-0.011281260954984872,-0.2203943020083211,-0.2641374933275315,0.03391877698861456,-0.05577284716996403,-0.1275946970012499,-0.2857561752588301,-0.12479296049239097,-0.17857068916841903,-0.1257214704249159
